url,perc,count
"https://berthub.eu/articles/posts/curevac-vaccine-and-wonders-of-biology/",93,26
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",17,1
"https://berthub.eu/articles/posts/corona-delta-update/",13,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",6,2
"https://berthub.eu/articles/posts/galileos-eccentric-satellites/",20,2
"https://berthub.eu/articles/posts/my-new-part-time-job/",0,1
"https://berthub.eu/articles/posts/corona-delta-update/",7,1
"https://berthub.eu/articles/posts/europes-software-problem/",45,5
"https://berthub.eu/articles/posts/corona-delta-update/",32,4
"https://berthub.eu/articles/posts/c++-1/",59,3
"https://berthub.eu/articles/posts/corona-delta-update/,12,1
"https://berthub.eu/articles/posts/corona-delta-update/",50,7
"https://berthub.eu/articles/posts/europes-software-problem/",83,9
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",86,1
"https://berthub.eu/articles/posts/corona-delta-update/",64,9
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",41,1
"https://berthub.eu/articles/posts/corona-delta-update/",84,10
"https://berthub.eu/articles/posts/corona-delta-update/",40,2
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",69,2
"https://berthub.eu/articles/posts/corona-delta-update/",2,1
"https://berthub.eu/articles/posts/corona-delta-update/",7,2
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",44,5
"https://berthub.eu/articles/posts/corona-delta-update/",68,1
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",49,6
"https://berthub.eu/articles/posts/corona-delta-update/",87,2
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",0,5
"https://berthub.eu/articles/posts/corona-delta-update/",56,5
"https://berthub.eu/articles/posts/galileos-eccentric-satellites/",91,15
"https://berthub.eu/articles/posts/corona-delta-update/",50,1
"https://berthub.eu/articles/posts/europes-software-problem/",49,6
"https://berthub.eu/articles/posts/europes-software-problem/",24,2
"https://berthub.eu/articles/posts/corona-delta-update/",75,9
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",35,18
"https://berthub.eu/articles/posts/corona-delta-update/",40,2
"https://berthub.eu/articles/posts/corona-delta-update/",16,4
"https://berthub.eu/articles/posts/corona-delta-update/",18,1
"https://berthub.eu/articles/posts/reed-solomon-for-programmers/",20,3
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",29,31
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",13,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",20,1
"https://berthub.eu/articles/posts/reed-solomon-for-programmers/",26,4
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",40,21
"https://berthub.eu/articles/posts/corona-delta-update/",,
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",59,24
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",8,1
"https://berthub.eu/articles/posts/corona-delta-update/",9,1
"https://berthub.eu/articles/posts/corona-delta-update/",,
"https://berthub.eu/articles/posts/corona-delta-update/",29,1
"https://berthub.eu/articles/posts/corona-delta-update/",75,3
"https://berthub.eu/articles/posts/corona-delta-update/",15,1
"https://berthub.eu/articles/posts/corona-delta-update/",21,2
"https://berthub.eu/articles/posts/curevac-vaccine-and-wonders-of-biology/",54,31
"https://berthub.eu/articles/posts/corona-delta-update/",,
"https://berthub.eu/articles/posts/corona-delta-update/",60,5
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",47,2
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",69,3
"https://berthub.eu/articles/",,
"https://berthub.eu/articles/",,
"https://berthub.eu/articles/posts/corona-delta-update/",24,3
"https://berthub.eu/articles/posts/dutch-reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",21,4
"https://berthub.eu/articles/posts/genetic-code-of-covid-19-vaccines/",32,2
"https://berthub.eu/articles/posts/curevac-vaccine-and-wonders-of-biology/",62,38
"https://berthub.eu/articles/posts/corona-delta-update/",22,2
"https://berthub.eu/articles/posts/biontech-pfizer-mrna-a%C5%9F%C4%B1lar%C4%B1n%C4%B1n-kaynak-kodu/",95,1
"https://berthub.eu/articles/posts/hoe-werken-de-nieuwe-corona-vaccins/",68,17
"https://berthub.eu/articles/posts/corona-delta-update/",81,11
"https://berthub.eu/articles/posts/corona-delta-update/,75,5
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",89,34
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",47,32
"https://berthub.eu/articles/posts/amazing-dna/",31,8
"https://berthub.eu/articles/posts/corona-delta-update/",24,3
"https://berthub.eu/articles/posts/corona-delta-update/",44,2
"https://berthub.eu/articles/posts/corona-delta-update/",57,4
"https://berthub.eu/articles/posts/corona-delta-update/",99,3
"https://berthub.eu/articles/posts/corona-delta-update/",20,1
"https://berthub.eu/articles/posts/corona-delta-update/",84,16
"https://berthub.eu/articles/posts/corona-delta-update/",0,1
"https://berthub.eu/articles/posts/genetic-code-of-covid-19-vaccines/",0,3
"https://berthub.eu/articles/posts/corona-delta-update/,78,6
"https://berthub.eu/articles/posts/biontech-pfizer-mrna-a%C5%9F%C4%B1lar%C4%B1n%C4%B1n-kaynak-kodu/",11,1
"https://berthub.eu/articles/posts/corona-delta-update/",97,18
"https://berthub.eu/articles/",0,2
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",53,9
"https://berthub.eu/articles/posts/corona-delta-update/",77,3
"https://berthub.eu/articles/posts/corona-delta-update/",100,3
"https://berthub.eu/articles/posts/german-reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",8,2
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",14,5
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",100,11
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",30,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",33,2
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",16,4
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",18,5
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",21,6
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",39,2
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",46,12
"https://berthub.eu/articles/posts/how-tech-loses-out/",44,5
"https://berthub.eu/articles/posts/europes-software-problem/",81,5
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",100,7
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",0,
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",27,5
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",81,10
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",7,12
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",91,15
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",37,3
"https://berthub.eu/articles/posts/amazing-dna/",50,1
"https://berthub.eu/articles/posts/curevac-vaccine-and-wonders-of-biology/",34,4
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",94,8
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",58,10
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",6,1
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",70,4
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",39,3
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",13,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",35,2
"https://berthub.eu/articles/posts/een-inkijkje-in-de-broncode-van-het-biontech-pfizer-sars-cov-2-vaccin/",41,2
"https://berthub.eu/articles/posts/europes-software-problem/",27,1
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",85,7
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",28,2
"https://berthub.eu/articles/posts/german-reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",64,5
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",31,8
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",38,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",,
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",39,1
"https://berthub.eu/articles/posts/curevac-vaccine-and-wonders-of-biology/",0,4
"https://berthub.eu/articles/posts/curevac-vaccine-and-wonders-of-biology/",24,7
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",27,4
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",,
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",,
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",,
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",0,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",40,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",15,2
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",,
"https://berthub.eu/articles/",14,6
"https://berthub.eu/articles/posts/genetic-code-of-covid-19-vaccines/",14,1
"https://berthub.eu/articles/posts/corona-update-maart-2021/",100,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",88,3
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",48,1
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",87,10
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",6,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",,
"https://berthub.eu/articles/posts/genetic-code-of-covid-19-vaccines/",47,6
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",26,2
"https://berthub.eu/articles/posts/europes-software-problem/",56,2
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",55,7
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",0,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",45,11
"https://berthub.eu/articles/posts/amazing-dna/",5,1
"https://berthub.eu/articles/posts/reed-solomon-for-programmers/",0,13
"https://berthub.eu/articles/posts/curevac-vaccine-and-wonders-of-biology/",7,7
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",18,2
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",37,6
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",0,4
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",2,5
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",3,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",12,6
"https://berthub.eu/articles/posts/immune-system/",63,5
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",53,9
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",25,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",100,4
"https://berthub.eu/articles/",100,2
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",79,4
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",33,8
"https://berthub.eu/articles/posts/reed-solomon-for-programmers/",0,2
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",75,4
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",12,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",7,
"https://berthub.eu/articles/posts/reed-solomon-for-programmers/",93,4
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",2,1
"https://berthub.eu/articles/posts/amazing-dna/",19,5
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",65,4
"https://berthub.eu/articles/posts/amazing-dna/",42,2
"https://berthub.eu/articles/posts/genetic-code-of-covid-19-vaccines/",1,1
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",22,2
"https://berthub.eu/articles/posts/europes-software-problem/",17,3
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",50,4
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",38,6
"https://berthub.eu/articles/posts/europes-software-problem/",23,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",51,27
"https://berthub.eu/articles/posts/cpp-4/",65,5
"https://berthub.eu/articles/posts/cpp-rust-go/",16,3
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",20,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",0,1
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",19,1
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",13,1
"https://berthub.eu/articles/posts/cpp-rust-go/,4,2
"https://berthub.eu/articles/posts/curevac-vaccine-and-wonders-of-biology/",96,3
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",69,2
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",89,3
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",86,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",36,4
"https://berthub.eu/articles/posts/reed-solomon-for-programmers/",0,
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",12,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",0,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",51,12
"https://berthub.eu/articles/posts/curevac-vaccine-and-wonders-of-biology/",10,2
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",37,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",6,17
"https://berthub.eu/articles/posts/curevac-vaccine-and-wonders-of-biology/",98,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",33,20
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",16,2
"https://berthub.eu/articles/posts/curevac-vaccine-and-wonders-of-biology/",40,19
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",24,3
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",42,6
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",37,22
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",10,3
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",0,2
"https://berthub.eu/articles/posts/reed-solomon-for-programmers/",9,2
"https://berthub.eu/articles/posts/reed-solomon-for-programmers/",23,5
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",21,1
"https://berthub.eu/articles/posts/curevac-vaccine-and-wonders-of-biology/",38,26
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",60,3
"https://berthub.eu/articles/posts/curevac-vaccine-and-wonders-of-biology/",39,28
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",66,4
"https://berthub.eu/articles/posts/curevac-vaccine-and-wonders-of-biology/",39,29
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",42,13
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",19,4
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",66,7
"https://berthub.eu/articles/posts/curevac-vaccine-and-wonders-of-biology/",44,34
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",74,8
"https://berthub.eu/articles/posts/curevac-vaccine-and-wonders-of-biology/",44,35
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",100,27
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",100,28
"https://berthub.eu/articles/posts/how-tech-loses-out/",48,3
"https://berthub.eu/articles/posts/europes-software-problem/",62,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",91,1
"https://berthub.eu/articles/posts/genetic-code-of-covid-19-vaccines/",63,2
"https://berthub.eu/articles/posts/europes-software-problem/",28,1
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",44,2
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",50,11
"https://berthub.eu/articles/posts/german-reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",82,4
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",74,3
"https://berthub.eu/articles/posts/curevac-vaccine-and-wonders-of-biology/",96,5
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",88,21
"https://berthub.eu/articles/posts/europes-software-problem/",31,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",85,61
"https://berthub.eu/articles/posts/biontech-pfizer-mrna-a%C5%9F%C4%B1lar%C4%B1n%C4%B1n-kaynak-kodu/",33,13
"https://berthub.eu/articles/posts/curevac-vaccine-and-wonders-of-biology/",47,44
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",96,67
"https://berthub.eu/articles/posts/curevac-vaccine-and-wonders-of-biology/",47,45
"https://berthub.eu/articles/posts/een-inkijkje-in-de-broncode-van-het-biontech-pfizer-sars-cov-2-vaccin/",32,3
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",75,5
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",18,1
"https://berthub.eu/articles/posts/europes-software-problem/",26,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",29,2
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",35,3
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",83,2
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",36,2
"https://berthub.eu/articles/posts/europes-software-problem/",35,2
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",71,4
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",22,3
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",21,12
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",20,5
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",50,3
"https://berthub.eu/articles/posts/europes-software-problem/",0,2
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",43,9
"https://berthub.eu/articles/posts/german-reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",47,9
"https://berthub.eu/articles/posts/biontech-pfizer-mrna-a%C5%9F%C4%B1lar%C4%B1n%C4%B1n-kaynak-kodu/",8,1
"https://berthub.eu/articles/posts/dutch-reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",22,5
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",10,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",1,1
"https://berthub.eu/articles/posts/german-reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",25,7
"https://berthub.eu/articles/posts/reed-solomon-for-programmers/",0,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",0,3
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",58,3
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",75,5
"https://berthub.eu/articles/posts/europes-software-problem/",6,2
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",71,5
"https://berthub.eu/articles/posts/german-reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",67,21
"https://berthub.eu/articles/posts/amazing-dna/",43,1
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",88,10
"https://berthub.eu/articles/posts/amazing-dna/",44,3
"https://berthub.eu/articles/posts/biontech-pfizer-mrna-a%C5%9F%C4%B1lar%C4%B1n%C4%B1n-kaynak-kodu/",17,3
"https://berthub.eu/articles/posts/amazing-dna/",7,10
"https://berthub.eu/articles/posts/amazing-dna/",10,2
"https://berthub.eu/articles/posts/biontech-pfizer-mrna-a%C5%9F%C4%B1lar%C4%B1n%C4%B1n-kaynak-kodu/",42,8
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",67,5
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",39,3
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",47,4
"https://berthub.eu/articles/posts/german-reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",1,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",20,6
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",4,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",18,7
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",31,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",96,4
"https://berthub.eu/articles/posts/corona-update-eind-mei-2021/,40,1
"https://berthub.eu/articles/posts/biontech-pfizer-mrna-a%C5%9F%C4%B1lar%C4%B1n%C4%B1n-kaynak-kodu/",48,12
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",14,4
"https://berthub.eu/articles/posts/corona-update-eind-mei-2021/,0,3
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",96,11
"https://berthub.eu/articles/posts/greek-reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",67,
"https://berthub.eu/articles/posts/italian-reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",50,6
"https://berthub.eu/articles/posts/biontech-pfizer-mrna-a%C5%9F%C4%B1lar%C4%B1n%C4%B1n-kaynak-kodu/",84,20
"https://berthub.eu/articles/posts/italian-reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",66,8
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",25,2
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/,18,4
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/,33,5
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",66,2
"https://berthub.eu/articles/posts/curevac-vaccine-and-wonders-of-biology/",96,6
"https://berthub.eu/articles/posts/german-reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",2,2
"https://berthub.eu/articles/posts/curevac-vaccine-and-wonders-of-biology/",23,1
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",28,4
"https://berthub.eu/articles/posts/curevac-vaccine-and-wonders-of-biology/",96,7
"https://berthub.eu/articles/posts/my-new-part-time-job/",51,2
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",46,8
"https://berthub.eu/articles/posts/german-reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",7,1
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",25,2
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",56,7
"https://berthub.eu/articles/posts/corona-update-eind-mei-2021/",45,
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",43,7
"https://berthub.eu/articles/posts/how-tech-loses-out/",61,26
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",67,13
"https://berthub.eu/articles/posts/help-my-sin-is-slow-and-my-fpu-is-inaccurate/",64,6
"https://berthub.eu/articles/posts/curevac-vaccine-and-wonders-of-biology/",13,1
"https://berthub.eu/articles/posts/europes-software-problem/",0,1
"https://berthub.eu/articles/posts/corona-update-eind-mei-2021/",45,
"https://berthub.eu/articles/posts/reed-solomon-for-programmers/",0,2
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",4,1
"https://berthub.eu/articles/posts/curevac-vaccine-and-wonders-of-biology/",18,8
"https://berthub.eu/articles/posts/curevac-vaccine-and-wonders-of-biology/",36,10
"https://berthub.eu/articles/posts/reverse-engineering-source-code-of-the-biontech-pfizer-vaccine/",51,29
"https://berthub.eu/articles/posts/curevac-vaccine-and-wonders-of-biology/",38,11
